step,fraction,sample_size,dimension,mean_cosine,cosine_std,uniformity,effective_rank,participation_ratio,top_eigenvalue_share,top10_eigenvalue_share,hubness_skew_k10,neighborhood_preservation
0,0.0,10000.0,384.0,0.02441442385315895,0.1303088366985321,-3.757115364074707,100.60334777832031,57.496403700775105,0.05263682082295418,0.3192436695098877,0.9562396385883974,1.0
68,0.25,10000.0,384.0,0.1144549697637558,0.12646543979644775,-3.4067888259887695,95.81771087646484,55.77125041379995,0.048960939049720764,0.32973119616508484,1.4773293392357711,0.26073
135,0.5,10000.0,384.0,0.09611714631319046,0.1309838891029358,-3.4709107875823975,96.69123077392578,56.55912519416398,0.047895435243844986,0.3266453146934509,1.43510112267222,0.2427
270,1.0,10000.0,384.0,0.08443788439035416,0.12904995679855347,-3.521446466445923,98.583251953125,58.252071752492895,0.04527696594595909,0.318783164024353,1.4657373777860083,0.24485
