step,fraction,sample_size,dimension,mean_cosine,cosine_std,uniformity,effective_rank,participation_ratio,top_eigenvalue_share,top10_eigenvalue_share,hubness_skew_k10,neighborhood_preservation
0,0.0,512.0,384.0,0.04424262046813965,0.08676648139953613,-3.757751703262329,162.01747131347656,105.87442948479756,0.03659483790397644,0.20892708003520966,0.8836277608481524,1.0
20,1.0,512.0,384.0,0.05348717048764229,0.08485899865627289,-3.724301338195801,166.47898864746094,110.75064841446803,0.03386949747800827,0.20126581192016602,0.8527031730915267,0.8658203125000001
