step,fraction,sample_size,dimension,mean_cosine,cosine_std,uniformity,effective_rank,participation_ratio,top_eigenvalue_share,top10_eigenvalue_share,hubness_skew_k10,neighborhood_preservation
0,0.0,10000.0,384.0,0.042331937700510025,0.0864267647266388,-3.7660415172576904,203.61087036132812,134.13811289384162,0.03008764423429966,0.18197417259216309,1.6685527377486646,1.0
68,0.25,10000.0,384.0,0.21916167438030243,0.10071993619203568,-3.038952350616455,179.7890625,104.57845286781244,0.03875090554356575,0.22694657742977142,2.498252424759214,0.55302
135,0.5,10000.0,384.0,0.6200417876243591,0.07538138329982758,-1.4763851165771484,165.45509338378906,91.05801675344499,0.041488099843263626,0.25167667865753174,4.8361177118304655,0.36439999999999995
270,1.0,10000.0,384.0,0.6452285051345825,0.06552645564079285,-1.3861041069030762,173.09854125976562,100.61113286172908,0.0380532331764698,0.2325771600008011,4.9692734144319886,0.37582
