step,fraction,sample_size,dimension,mean_cosine,cosine_std,uniformity,effective_rank,participation_ratio,top_eigenvalue_share,top10_eigenvalue_share,hubness_skew_k10,neighborhood_preservation
0,0.0,10000.0,384.0,0.043051283806562424,0.08652155846357346,-3.7631335258483887,203.61087036132812,134.13811289384162,0.03008764423429966,0.18197417259216309,1.6685527377486646,1.0
68,0.25,10000.0,384.0,0.007209326606243849,0.07285040616989136,-3.9268317222595215,238.21055603027344,186.01715081708278,0.016476333141326904,0.1218307837843895,1.4543792325940619,0.53434
135,0.5,10000.0,384.0,0.00743685569614172,0.07150901108980179,-3.9278156757354736,242.91127014160156,192.8536868752031,0.015310862101614475,0.11608625948429108,1.3672759589782828,0.43365
270,1.0,10000.0,384.0,0.004600271582603455,0.07116764038801193,-3.9396111965179443,243.77366638183594,194.67989868436288,0.014787857420742512,0.11374443024396896,1.3536203735432113,0.40781000000000006
