,observed_delta,observed_delta,expected_linear_delta,expected_linear_delta,interaction_residual,interaction_residual
,mean,std,mean,std,mean,std
branch,,,,,,
mix_s000_c060_r040,-0.051294166666666564,0.004013933025516659,-0.1540668333333333,0.005264922846854824,0.10277266666666664,0.0059182412998570475
mix_s000_c080_r020,-0.09018249999999993,0.0008391103920223597,-0.20411383333333333,0.007328105593080208,0.11393133333333333,0.006943688165041218
mix_s033_c033_r033,-0.03566833333333323,0.0035210663630970297,-0.09968388888888884,0.0018783396800642108,0.06401555555555553,0.002816754724133053
